transaction_id,vendor_id,department,region,procurement_method,contract_amount,invoice_amount,claimed_units,verified_units,number_of_bidders,tender_duration_days,has_checker,has_approver,coi_declared,past_complaints_12m,variation_order_count,variation_order_amount,late_delivery_days,duplicate_invoice_flag,round_amount_flag,split_purchase_flag,invoice_contract_ratio,invoice_contract_variance,claim_variance_units,claim_variance_pct,direct_award_flag,emergency_procurement_flag,single_bidder_flag,short_tender_flag,missing_checker_flag,missing_approver_flag,complaint_flag,vo_amount_ratio,late_delivery_flag,risk_score,risk_level,review_required
TXN-000597,VEND-0115,IT,East Coast,Open Tender,25545.45,23387.4,340,340,1,2,0,1,0,0,3,3656.57,30,0,0,0,0.9155,-2158.05,0,0.0,0,0,1,1,1,0,0,0.1431,1,50,High,Yes
TXN-000598,VEND-0056,Finance,Northern,Open Tender,40751.93,38665.99,213,213,2,42,1,1,0,0,0,0.0,11,0,0,0,0.9488,-2085.94,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000599,VEND-0049,Procurement,Central,Open Tender,12797.84,9485.77,449,449,7,39,1,1,0,0,2,1869.27,2,0,0,0,0.7412,-3312.07,0,0.0,0,0,0,0,0,0,0,0.1461,0,0,Low,No
TXN-000600,VEND-0053,Operations,Southern,RFQ,27182.51,37368.6,318,297,1,10,1,1,0,0,0,0.0,8,0,0,0,1.3747,10186.09,21,0.0707,0,0,1,0,0,0,0,0.0,0,60,High,Yes
TXN-000601,VEND-0041,IT,Southern,Open Tender,30074.5,22555.87,460,460,5,47,1,1,0,0,0,0.0,10,0,0,1,0.75,-7518.63,0,0.0,0,0,0,0,0,0,0,0.0,0,20,Low,No
TXN-000602,VEND-0108,Operations,Central,Open Tender,22440.01,21201.48,78,78,6,41,1,1,0,0,1,1157.48,15,0,0,0,0.9448,-1238.53,0,0.0,0,0,0,0,0,0,0,0.0516,1,5,Low,No
TXN-000603,VEND-0033,Operations,Southern,Panel Vendor,29209.95,29146.91,391,391,2,46,1,1,0,0,2,4646.47,8,0,0,0,0.9978,-63.04,0,0.0,0,0,0,0,0,0,0,0.1591,0,0,Low,No
TXN-000604,VEND-0086,Finance,Central,Open Tender,55276.03,41711.63,108,108,6,41,1,1,0,0,0,0.0,2,0,0,0,0.7546,-13564.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000605,VEND-0095,Procurement,Northern,Panel Vendor,14908.37,12000.0,97,97,5,58,1,1,0,0,2,4638.34,6,0,1,1,0.8049,-2908.37,0,0.0,0,0,0,0,0,0,0,0.3111,0,35,Medium,No
TXN-000606,VEND-0079,Project Management,Northern,RFQ,26607.85,24311.93,368,368,2,14,1,1,0,0,0,0.0,0,0,0,0,0.9137,-2295.92,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000607,VEND-0084,Operations,Central,Open Tender,43917.32,51475.78,55,55,1,3,1,1,0,0,2,18568.25,4,0,0,0,1.1721,7558.46,0,0.0,0,0,1,1,0,0,0,0.4228,0,50,High,Yes
TXN-000608,VEND-0047,Project Management,Sarawak,RFQ,59494.29,69155.16,243,226,2,9,1,1,0,0,0,0.0,21,0,0,0,1.1624,9660.87,17,0.0752,0,0,0,0,0,0,0,0.0,1,45,Medium,No
TXN-000609,VEND-0080,Facilities,Central,Open Tender,127353.3,123735.31,294,206,1,15,0,1,0,0,1,10249.95,81,0,0,0,0.9716,-3617.99,88,0.4272,0,0,1,0,1,0,0,0.0805,1,65,High,Yes
TXN-000610,VEND-0078,IT,Southern,RFQ,11936.32,8900.0,23,19,8,8,1,1,0,0,0,0.0,13,0,1,0,0.7456,-3036.32,4,0.2105,0,0,0,0,0,0,0,0.0,0,25,Medium,No
TXN-000611,VEND-0049,Facilities,Southern,Open Tender,8197.6,6648.34,625,448,3,31,1,1,0,0,0,0.0,0,0,0,0,0.811,-1549.26,177,0.3951,0,0,0,0,0,0,0,0.0,0,30,Medium,No
TXN-000612,VEND-0098,Procurement,Sarawak,Emergency Procurement,13945.42,12097.49,413,413,1,6,0,1,0,0,0,0.0,6,0,0,0,0.8675,-1847.93,0,0.0,0,1,1,1,1,0,0,0.0,0,45,Medium,No
TXN-000613,VEND-0083,Corporate Services,East Coast,RFQ,59242.24,85043.83,337,337,3,15,1,1,0,1,0,0.0,27,0,0,1,1.4355,25801.59,0,0.0,0,0,0,0,0,0,1,0.0,1,65,High,Yes
TXN-000614,VEND-0015,Operations,Sabah,RFQ,32450.43,29995.4,167,167,6,2,0,1,0,2,1,3946.77,8,0,0,0,0.9243,-2455.03,0,0.0,0,0,0,1,1,0,1,0.1216,0,35,Medium,No
TXN-000615,VEND-0111,Procurement,Southern,Open Tender,46446.58,35364.3,38,38,7,59,1,1,0,0,0,0.0,27,0,0,0,0.7614,-11082.28,0,0.0,0,0,0,0,0,0,0,0.0,1,5,Low,No
TXN-000616,VEND-0064,Project Management,Central,Open Tender,4684.85,3864.28,252,252,2,22,1,1,0,0,0,0.0,11,0,0,0,0.8248,-820.57,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000617,VEND-0009,IT,Northern,RFQ,82272.87,72984.05,191,191,4,11,1,1,0,0,0,0.0,3,0,0,0,0.8871,-9288.82,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000618,VEND-0077,Procurement,Southern,RFQ,46475.89,36008.25,102,102,5,9,1,1,0,0,0,0.0,6,0,0,0,0.7748,-10467.64,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000619,VEND-0016,Facilities,East Coast,Panel Vendor,15385.83,11217.28,197,165,3,53,1,1,0,1,1,2167.49,0,0,0,0,0.7291,-4168.55,32,0.1939,0,0,0,0,0,0,1,0.1409,0,30,Medium,No
TXN-000620,VEND-0091,Procurement,Southern,Open Tender,34647.88,40785.06,640,411,1,18,1,1,0,0,1,1255.15,11,0,0,0,1.1771,6137.18,229,0.5572,0,0,1,0,0,0,0,0.0362,0,60,High,Yes
TXN-000621,VEND-0003,Operations,East Coast,Emergency Procurement,27833.78,24365.89,45,45,1,3,0,1,0,0,1,4517.09,11,0,0,0,0.8754,-3467.89,0,0.0,0,1,1,1,1,0,0,0.1623,0,45,Medium,No
TXN-000622,VEND-0096,Project Management,Central,Panel Vendor,26241.26,24318.05,463,463,1,18,1,1,0,0,1,7549.88,13,0,0,1,0.9267,-1923.21,0,0.0,0,0,1,0,0,0,0,0.2877,0,40,Medium,No
TXN-000623,VEND-0024,Procurement,Northern,RFQ,77393.69,57114.04,344,228,3,13,1,1,0,0,2,3793.2,27,0,0,1,0.738,-20279.65,116,0.5088,0,0,0,0,0,0,0,0.049,1,55,High,Yes
TXN-000624,VEND-0117,Procurement,Northern,Open Tender,13281.87,14713.99,175,175,6,33,0,1,0,0,0,0.0,62,0,0,0,1.1078,1432.12,0,0.0,0,0,0,0,1,0,0,0.0,1,45,Medium,No
TXN-000625,VEND-0038,IT,Northern,RFQ,38333.14,27720.77,271,271,3,13,1,1,0,0,0,0.0,1,0,0,0,0.7232,-10612.37,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000626,VEND-0112,Operations,East Coast,RFQ,5566.13,4770.22,281,281,8,10,1,1,0,0,0,0.0,14,0,0,0,0.857,-795.91,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000627,VEND-0092,Operations,East Coast,RFQ,40630.53,39000.0,224,224,8,12,1,1,0,0,0,0.0,8,0,1,0,0.9599,-1630.53,0,0.0,0,0,0,0,0,0,0,0.0,0,5,Low,No
TXN-000628,VEND-0084,Corporate Services,East Coast,Panel Vendor,19912.86,16869.27,11,11,5,51,1,1,0,0,2,1448.17,14,0,0,0,0.8472,-3043.59,0,0.0,0,0,0,0,0,0,0,0.0727,0,0,Low,No
TXN-000629,VEND-0057,Procurement,Central,Open Tender,20274.87,18490.02,80,66,4,44,1,0,0,2,0,0.0,9,0,0,0,0.912,-1784.85,14,0.2121,0,0,0,0,0,1,1,0.0,0,50,High,Yes
TXN-000630,VEND-0099,Operations,East Coast,Open Tender,4056.89,4160.47,94,94,1,27,0,0,0,0,0,0.0,8,0,0,0,1.0255,103.58,0,0.0,0,0,1,0,1,1,0,0.0,0,65,High,Yes
TXN-000631,VEND-0024,Operations,Southern,Direct Award,243398.7,221696.01,372,312,1,9,1,1,0,6,4,21023.18,10,0,0,0,0.9108,-21702.69,60,0.1923,1,0,1,0,0,0,1,0.0864,0,70,High,Yes
TXN-000632,VEND-0104,Operations,Sabah,Open Tender,5019.66,4073.38,358,358,4,20,1,1,0,0,0,0.0,10,0,0,0,0.8115,-946.28,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000633,VEND-0104,Operations,Northern,Open Tender,96108.62,84395.58,159,159,3,19,1,0,0,0,1,4632.77,12,1,0,0,0.8781,-11713.04,0,0.0,0,0,0,0,0,1,0,0.0482,0,45,Medium,No
TXN-000634,VEND-0018,Project Management,Central,Open Tender,168664.25,127528.44,497,497,5,24,1,1,0,0,0,0.0,7,0,0,0,0.7561,-41135.81,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000635,VEND-0108,Facilities,Central,Open Tender,29737.39,25000.0,350,288,5,14,1,1,0,0,0,0.0,6,0,1,0,0.8407,-4737.39,62,0.2153,0,0,0,0,0,0,0,0.0,0,25,Medium,No
TXN-000636,VEND-0014,Procurement,Central,RFQ,28407.97,24691.84,116,116,4,14,1,1,0,0,2,1857.74,12,0,0,0,0.8692,-3716.13,0,0.0,0,0,0,0,0,0,0,0.0654,0,0,Low,No
TXN-000637,VEND-0037,IT,Northern,Open Tender,35631.72,33344.02,406,406,3,50,1,1,0,0,4,2725.05,3,0,0,0,0.9358,-2287.7,0,0.0,0,0,0,0,0,0,0,0.0765,0,10,Low,No
TXN-000638,VEND-0102,Operations,Central,Open Tender,34591.82,25716.66,106,106,8,56,1,1,0,0,0,0.0,6,0,0,0,0.7434,-8875.16,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000639,VEND-0014,Facilities,Southern,Open Tender,14032.94,11000.0,83,83,4,38,1,1,0,0,0,0.0,26,0,1,0,0.7839,-3032.94,0,0.0,0,0,0,0,0,0,0,0.0,1,10,Low,No
TXN-000640,VEND-0080,Facilities,Sabah,RFQ,8006.08,5997.5,64,64,7,19,1,1,0,0,2,440.88,10,0,0,0,0.7491,-2008.58,0,0.0,0,0,0,0,0,0,0,0.0551,0,0,Low,No
TXN-000641,VEND-0099,Project Management,Sabah,Direct Award,27223.99,20263.11,376,376,1,3,1,1,0,0,1,609.67,24,0,0,0,0.7443,-6960.88,0,0.0,1,0,1,1,0,0,0,0.0224,1,35,Medium,No
TXN-000642,VEND-0073,Operations,Central,Panel Vendor,59833.93,48662.89,175,175,5,15,1,1,0,0,0,0.0,13,0,0,0,0.8133,-11171.04,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000643,VEND-0018,Project Management,Southern,Open Tender,53950.06,56000.0,583,483,3,41,1,1,0,0,6,3039.14,20,0,1,0,1.038,2049.94,100,0.207,0,0,0,0,0,0,0,0.0563,1,60,High,Yes
TXN-000644,VEND-0013,Finance,Southern,Direct Award,14354.98,20714.15,102,102,3,11,0,1,0,0,0,0.0,20,0,0,0,1.443,6359.17,0,0.0,1,0,0,0,1,0,0,0.0,1,60,High,Yes
TXN-000645,VEND-0014,Finance,Northern,RFQ,43991.4,55962.36,294,294,6,14,1,1,0,0,5,2290.21,4,0,0,0,1.2721,11970.96,0,0.0,0,0,0,0,0,0,0,0.0521,0,40,Medium,No
TXN-000646,VEND-0014,Finance,Central,RFQ,52866.19,49000.0,436,436,5,10,1,1,0,0,0,0.0,14,1,1,0,0.9269,-3866.19,0,0.0,0,0,0,0,0,0,0,0.0,0,30,Medium,No
TXN-000647,VEND-0094,Operations,Southern,Open Tender,8881.55,8185.5,399,399,5,39,1,1,0,0,0,0.0,12,0,0,0,0.9216,-696.05,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000648,VEND-0105,Finance,East Coast,Panel Vendor,128322.11,107080.93,57,57,5,46,1,1,0,0,0,0.0,12,0,0,0,0.8345,-21241.18,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000649,VEND-0072,Operations,Sarawak,RFQ,17505.79,13000.0,163,163,2,17,1,1,0,0,0,0.0,4,0,1,0,0.7426,-4505.79,0,0.0,0,0,0,0,0,0,0,0.0,0,5,Low,No
TXN-000650,VEND-0035,Finance,Southern,Panel Vendor,28619.97,37152.42,405,405,7,58,1,1,1,0,1,3961.01,12,0,0,0,1.2981,8532.45,0,0.0,0,0,0,0,0,0,0,0.1384,0,50,High,Yes
TXN-000651,VEND-0063,Finance,Southern,Open Tender,20106.83,19346.74,160,160,7,17,1,1,0,0,0,0.0,13,0,0,0,0.9622,-760.09,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000652,VEND-0078,Finance,Southern,Direct Award,88046.87,69000.0,472,472,1,3,1,1,1,0,2,33177.1,61,0,1,1,0.7837,-19046.87,0,0.0,1,0,1,1,0,0,0,0.3768,1,95,Critical,Yes
TXN-000653,VEND-0005,Finance,Northern,Open Tender,256158.59,205000.0,95,95,7,6,1,1,0,0,1,20487.86,14,0,1,1,0.8003,-51158.59,0,0.0,0,0,0,1,0,0,0,0.08,0,35,Medium,No
TXN-000654,VEND-0037,Facilities,Sabah,Open Tender,115208.51,93258.66,454,454,3,47,1,1,0,0,0,0.0,11,0,0,0,0.8095,-21949.85,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000655,VEND-0060,Project Management,Central,RFQ,32595.97,31016.58,282,282,5,15,1,1,0,0,0,0.0,14,0,0,0,0.9515,-1579.39,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000656,VEND-0079,Project Management,Central,Panel Vendor,19543.32,17414.97,447,447,7,44,1,1,0,0,1,2395.28,79,0,0,0,0.8911,-2128.35,0,0.0,0,0,0,0,0,0,0,0.1226,1,10,Low,No
TXN-000657,VEND-0093,Procurement,Central,Emergency Procurement,7752.34,7200.0,34,34,1,4,1,1,0,0,1,1219.56,28,0,1,0,0.9288,-552.34,0,0.0,0,1,1,1,0,0,0,0.1573,1,40,Medium,No
TXN-000658,VEND-0051,Operations,Sabah,Panel Vendor,78361.1,60642.56,152,127,8,28,1,1,0,0,0,0.0,84,0,0,1,0.7739,-17718.54,25,0.1969,0,0,0,0,0,0,0,0.0,1,50,High,Yes
TXN-000659,VEND-0012,Facilities,East Coast,Panel Vendor,7974.55,9100.0,188,188,4,18,1,1,1,1,0,0.0,12,1,1,0,1.1411,1125.45,0,0.0,0,0,0,0,0,0,1,0.0,0,80,Critical,Yes
TXN-000660,VEND-0044,Procurement,Southern,RFQ,15319.36,11097.4,362,320,5,10,1,1,0,1,1,877.35,12,0,0,0,0.7244,-4221.96,42,0.1312,0,0,0,0,0,0,1,0.0573,0,30,Medium,No
TXN-000661,VEND-0104,Finance,Northern,Direct Award,19250.42,22665.03,272,272,1,7,0,1,0,0,1,920.58,26,0,0,0,1.1774,3414.61,0,0.0,1,0,1,0,1,0,0,0.0478,1,60,High,Yes
TXN-000662,VEND-0040,Operations,Sarawak,Open Tender,23959.07,28023.72,20,11,2,20,1,0,1,2,6,7350.78,2,0,0,0,1.1696,4064.65,9,0.8182,0,0,0,0,0,1,1,0.3068,0,100,Critical,Yes
TXN-000663,VEND-0011,Corporate Services,Sarawak,RFQ,234456.53,171896.27,64,64,3,10,1,1,0,0,2,16879.49,14,0,0,0,0.7332,-62560.26,0,0.0,0,0,0,0,0,0,0,0.072,0,0,Low,No
TXN-000664,VEND-0054,Project Management,Southern,Open Tender,4159.32,3448.61,498,427,8,56,1,1,0,1,0,0.0,25,0,0,0,0.8291,-710.71,71,0.1663,0,0,0,0,0,0,1,0.0,1,35,Medium,No
TXN-000665,VEND-0021,Project Management,Sarawak,Open Tender,11003.13,10438.6,49,49,1,26,1,1,0,1,2,1572.0,24,0,0,1,0.9487,-564.53,0,0.0,0,0,1,0,0,0,1,0.1429,1,45,Medium,No
TXN-000666,VEND-0015,Operations,East Coast,Open Tender,85573.86,113481.86,417,417,5,51,1,1,0,0,2,30824.82,1,0,0,1,1.3261,27908.0,0,0.0,0,0,0,0,0,0,0,0.3602,0,60,High,Yes
TXN-000667,VEND-0003,Project Management,Sabah,RFQ,17534.21,18121.19,495,495,4,10,1,1,0,0,0,0.0,19,0,0,0,1.0335,586.98,0,0.0,0,0,0,0,0,0,0,0.0,1,25,Medium,No
TXN-000668,VEND-0050,IT,Northern,RFQ,25117.16,18686.36,33,33,8,8,1,1,0,0,0,0.0,28,1,0,0,0.744,-6430.8,0,0.0,0,0,0,0,0,0,0,0.0,1,30,Medium,No
TXN-000669,VEND-0076,Project Management,Central,Panel Vendor,5085.92,5726.62,36,36,1,18,1,1,0,0,0,0.0,4,0,0,0,1.126,640.7,0,0.0,0,0,1,0,0,0,0,0.0,0,30,Medium,No
TXN-000670,VEND-0063,Project Management,East Coast,Panel Vendor,18973.13,16224.94,328,248,4,49,1,1,0,0,0,0.0,10,0,0,1,0.8552,-2748.19,80,0.3226,0,0,0,0,0,0,0,0.0,0,50,High,Yes
TXN-000671,VEND-0052,Procurement,Sabah,RFQ,4987.79,4359.46,322,195,3,20,1,1,0,0,2,499.27,7,0,0,0,0.874,-628.33,127,0.6513,0,0,0,0,0,0,0,0.1001,0,30,Medium,No
TXN-000672,VEND-0048,Procurement,Central,Open Tender,35229.07,27891.41,85,85,8,6,1,1,0,0,0,0.0,9,0,0,0,0.7917,-7337.66,0,0.0,0,0,0,1,0,0,0,0.0,0,10,Low,No
TXN-000673,VEND-0097,Operations,Sabah,Direct Award,27892.54,21870.03,193,193,2,10,1,1,0,0,0,0.0,10,0,0,0,0.7841,-6022.51,0,0.0,1,0,0,0,0,0,0,0.0,0,10,Low,No
TXN-000674,VEND-0075,Facilities,Central,RFQ,26670.93,25028.08,403,403,4,14,1,1,0,0,3,1914.62,14,0,0,0,0.9384,-1642.85,0,0.0,0,0,0,0,0,0,0,0.0718,0,10,Low,No
TXN-000675,VEND-0111,Finance,Southern,Direct Award,22598.65,17541.64,395,395,1,11,1,1,0,0,3,9798.0,5,0,0,0,0.7762,-5057.01,0,0.0,1,0,1,0,0,0,0,0.4336,0,40,Medium,No
TXN-000676,VEND-0085,Finance,Central,Open Tender,28238.46,20531.4,184,184,2,39,1,1,0,0,0,0.0,7,0,0,0,0.7271,-7707.06,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000677,VEND-0116,IT,Northern,Direct Award,57273.13,65000.0,274,274,1,2,1,1,0,0,5,6929.17,9,0,1,0,1.1349,7726.87,0,0.0,1,0,1,1,0,0,0,0.121,0,65,High,Yes
TXN-000678,VEND-0097,Project Management,East Coast,Open Tender,51346.31,37650.57,237,237,7,40,1,1,0,0,2,1398.48,6,0,0,0,0.7333,-13695.74,0,0.0,0,0,0,0,0,0,0,0.0272,0,0,Low,No
TXN-000679,VEND-0057,Operations,Sarawak,Open Tender,29256.7,30969.94,518,424,5,5,1,1,0,0,2,10088.14,7,0,0,0,1.0586,1713.24,94,0.2217,0,0,0,1,0,0,0,0.3448,0,60,High,Yes
TXN-000680,VEND-0030,Project Management,Sarawak,Open Tender,19690.82,18357.64,129,129,8,34,1,1,0,0,6,843.2,4,0,0,0,0.9323,-1333.18,0,0.0,0,0,0,0,0,0,0,0.0428,0,10,Low,No
TXN-000681,VEND-0052,Procurement,Sarawak,RFQ,26688.3,30000.0,395,395,2,7,1,1,0,0,0,0.0,1,0,1,0,1.1241,3311.7,0,0.0,0,0,0,0,0,0,0,0.0,0,25,Medium,No
TXN-000682,VEND-0101,Finance,East Coast,Direct Award,20181.1,15474.21,325,325,1,14,1,1,0,0,0,0.0,28,0,0,0,0.7668,-4706.89,0,0.0,1,0,1,0,0,0,0,0.0,1,25,Medium,No
TXN-000683,VEND-0076,Facilities,Central,Open Tender,87517.58,90703.67,118,85,4,25,1,1,0,0,1,15254.57,0,0,0,0,1.0364,3186.09,33,0.3882,0,0,0,0,0,0,0,0.1743,0,50,High,Yes
TXN-000684,VEND-0009,Facilities,Sarawak,Open Tender,9475.61,7796.54,271,271,5,51,1,1,0,0,0,0.0,30,0,0,0,0.8228,-1679.07,0,0.0,0,0,0,0,0,0,0,0.0,1,5,Low,No
TXN-000685,VEND-0089,Corporate Services,Sabah,Open Tender,31402.16,25482.89,224,224,8,59,1,1,0,0,0,0.0,13,0,0,0,0.8115,-5919.27,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000686,VEND-0056,Procurement,Central,Panel Vendor,11327.5,9277.41,324,324,3,35,1,0,0,0,0,0.0,11,0,0,0,0.819,-2050.09,0,0.0,0,0,0,0,0,1,0,0.0,0,20,Low,No
TXN-000687,VEND-0078,Operations,Southern,RFQ,41385.76,36000.0,470,470,7,11,1,1,0,0,0,0.0,7,0,1,0,0.8699,-5385.76,0,0.0,0,0,0,0,0,0,0,0.0,0,5,Low,No
TXN-000688,VEND-0103,IT,East Coast,Direct Award,12897.78,9900.0,136,136,1,7,1,1,0,0,1,1498.01,14,0,1,0,0.7676,-2997.78,0,0.0,1,0,1,0,0,0,0,0.1161,0,25,Medium,No
TXN-000689,VEND-0051,IT,Sabah,Open Tender,49324.8,43367.91,222,222,4,31,1,1,0,0,0,0.0,0,0,0,0,0.8792,-5956.89,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000690,VEND-0031,Operations,East Coast,RFQ,17603.54,13224.71,402,364,1,5,1,1,0,0,0,0.0,6,0,0,0,0.7513,-4378.83,38,0.1044,0,0,1,1,0,0,0,0.0,0,40,Medium,No
TXN-000691,VEND-0103,Procurement,Northern,RFQ,49678.78,48380.92,446,446,6,18,1,1,0,0,0,0.0,12,0,0,0,0.9739,-1297.86,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000692,VEND-0061,Facilities,Southern,Open Tender,64631.7,54605.72,259,259,2,40,1,1,1,0,2,8668.97,22,0,0,0,0.8449,-10025.98,0,0.0,0,0,0,0,0,0,0,0.1341,1,25,Medium,No
TXN-000693,VEND-0002,Operations,Central,Open Tender,26078.09,27795.27,86,86,3,4,1,1,1,0,0,0.0,28,0,0,0,1.0658,1717.18,0,0.0,0,0,0,1,0,0,0,0.0,1,55,High,Yes
TXN-000694,VEND-0052,Project Management,Northern,Open Tender,7521.01,6119.94,431,431,8,1,1,1,0,0,1,1089.87,8,0,0,0,0.8137,-1401.07,0,0.0,0,0,0,1,0,0,0,0.1449,0,10,Low,No
TXN-000695,VEND-0112,Corporate Services,Central,Panel Vendor,11819.64,10603.39,360,360,6,57,1,1,1,0,5,1068.77,9,0,0,0,0.8971,-1216.25,0,0.0,0,0,0,0,0,0,0,0.0904,0,30,Medium,No
TXN-000696,VEND-0009,Project Management,Central,RFQ,17478.99,15000.0,571,463,1,10,1,1,0,2,1,898.04,29,0,1,0,0.8582,-2478.99,108,0.2333,0,0,1,0,0,0,1,0.0514,1,50,High,Yes
TXN-000697,VEND-0073,Corporate Services,Central,RFQ,9684.02,7327.51,96,96,4,13,1,1,0,0,0,0.0,13,0,0,0,0.7567,-2356.51,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000698,VEND-0066,Finance,Sabah,Panel Vendor,12213.63,10694.32,504,368,7,40,1,1,0,0,1,719.7,6,0,0,0,0.8756,-1519.31,136,0.3696,0,0,0,0,0,0,0,0.0589,0,30,Medium,No
TXN-000699,VEND-0036,Project Management,Sabah,Open Tender,16314.79,20695.56,184,184,1,59,1,0,0,0,2,1088.03,14,0,0,0,1.2685,4380.77,0,0.0,0,0,1,0,0,1,0,0.0667,0,60,High,Yes
TXN-000700,VEND-0086,Facilities,Sarawak,Direct Award,8073.48,8987.17,209,209,1,12,1,1,0,0,1,1310.51,15,0,0,0,1.1132,913.69,0,0.0,1,0,1,0,0,0,0,0.1623,1,45,Medium,No
TXN-000701,VEND-0069,Project Management,Northern,Open Tender,80829.48,92528.23,363,329,6,47,1,1,0,2,4,27345.95,12,1,0,0,1.1447,11698.75,34,0.1033,0,0,0,0,0,0,1,0.3383,0,95,Critical,Yes
TXN-000702,VEND-0099,Procurement,Sabah,Open Tender,125759.16,130779.45,343,343,5,6,1,1,0,1,0,0.0,12,0,0,0,1.0399,5020.29,0,0.0,0,0,0,1,0,0,1,0.0,0,40,Medium,No
TXN-000703,VEND-0053,Project Management,Central,Direct Award,48567.15,37390.06,158,138,3,10,1,0,0,0,4,5874.36,5,0,0,0,0.7699,-11177.09,20,0.1449,1,0,0,0,0,1,0,0.121,0,60,High,Yes
TXN-000704,VEND-0055,Finance,Southern,RFQ,13049.03,11363.64,382,252,7,9,1,1,0,1,0,0.0,13,0,0,0,0.8708,-1685.39,130,0.5159,0,0,0,0,0,0,1,0.0,0,40,Medium,No
TXN-000705,VEND-0063,Facilities,Sabah,Emergency Procurement,55263.76,52164.59,534,420,1,3,1,0,1,0,2,9710.9,9,0,0,1,0.9439,-3099.17,114,0.2714,0,1,1,1,0,1,0,0.1757,0,100,Critical,Yes
TXN-000706,VEND-0042,IT,Central,Panel Vendor,84783.73,114840.82,397,397,4,25,1,1,0,0,0,0.0,9,0,0,0,1.3545,30057.09,0,0.0,0,0,0,0,0,0,0,0.0,0,30,Medium,No
TXN-000707,VEND-0109,IT,Sarawak,RFQ,7656.05,6081.63,158,158,2,10,1,1,0,2,0,0.0,2,0,0,1,0.7944,-1574.42,0,0.0,0,0,0,0,0,0,1,0.0,0,30,Medium,No
TXN-000708,VEND-0019,Finance,Northern,RFQ,9906.27,9089.34,122,122,1,11,1,1,0,0,2,1505.0,10,0,0,0,0.9175,-816.93,0,0.0,0,0,1,0,0,0,0,0.1519,0,10,Low,No
TXN-000709,VEND-0022,Corporate Services,Central,RFQ,74651.77,57795.35,200,194,3,20,1,1,0,0,5,8496.47,3,0,0,0,0.7742,-16856.42,6,0.0309,0,0,0,0,0,0,0,0.1138,0,30,Medium,No
TXN-000710,VEND-0072,IT,Central,RFQ,53066.95,58002.1,405,405,3,10,1,0,0,0,0,0.0,1,0,0,0,1.093,4935.15,0,0.0,0,0,0,0,0,1,0,0.0,0,40,Medium,No
TXN-000711,VEND-0069,Procurement,Northern,Panel Vendor,41949.67,33405.66,256,256,4,3,1,1,0,0,1,965.96,9,0,0,0,0.7963,-8544.01,0,0.0,0,0,0,1,0,0,0,0.023,0,10,Low,No
TXN-000712,VEND-0034,Corporate Services,Sabah,Open Tender,14642.39,14472.09,101,101,8,41,1,1,0,0,0,0.0,5,0,0,0,0.9884,-170.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000713,VEND-0045,Project Management,Central,Open Tender,7165.83,5400.0,487,454,2,5,1,0,1,3,1,1176.89,9,0,1,1,0.7536,-1765.83,33,0.0727,0,0,0,1,0,1,1,0.1642,0,100,Critical,Yes
TXN-000714,VEND-0062,Project Management,Central,RFQ,9118.52,8319.36,487,487,5,7,1,1,0,0,2,1531.91,1,0,0,0,0.9124,-799.16,0,0.0,0,0,0,0,0,0,0,0.168,0,0,Low,No
TXN-000715,VEND-0061,Facilities,East Coast,Open Tender,155624.6,143799.71,480,480,4,52,1,1,0,0,2,24922.14,85,0,0,0,0.924,-11824.89,0,0.0,0,0,0,0,0,0,0,0.1601,1,10,Low,No
TXN-000716,VEND-0076,Facilities,Southern,RFQ,202072.87,190000.0,272,272,3,11,1,1,0,0,1,31357.66,2,0,1,0,0.9403,-12072.87,0,0.0,0,0,0,0,0,0,0,0.1552,0,5,Low,No
